dividend_payout_ratio,forward_eps,g_revenue,price_to_forward_earnings,price_to_book,debt_to_equity,return_on_assets,return_on_equity,gross_margin,ebitda_margin,fifty_two,log_mktcap,analyst_rating
-0.7259036046159782,-0.10178921492095835,-0.1009080246101801,-0.03660536503004082,-0.3157051712048207,-0.010015460502951328,0.1933581195261688,-0.1233163267757098,0.10799709688881307,0.2627881475015903,-0.22078812173294524,0.25308366232288604,1
-0.7259036046159782,-0.6621905935444599,0.3459087814648413,-0.35795699587655555,0.5176846123565741,-0.12081132872372032,-2.920395154169406,-0.6687690332044949,-0.7444987334275407,-3.400203196277723,3.072145839987664,0.6982093870904189,1
-0.7259036046159782,-0.6914423138572251,0.38605538300901954,-0.19491815702019144,7.273124989774084,0.8230700700813786,-2.520999406464976,-2.326317589632927,0.2507555083117509,-0.38433593410109734,-0.05260601600842434,-0.31933652262000756,1
-0.7259036046159782,-0.7884348601574466,0.10056843869486282,-0.28010433694802184,0.1000702882617722,-0.1175063822105306,-2.0590056204305607,-0.43712822093441933,-2.2951076004972126,-0.38433593410109734,-0.19379240577515966,0.22359966200001946,1
0.2998401229024571,-0.2603643303006854,-0.1187509586298149,-0.07999373460454641,-0.3151133574110814,-0.02381695832516569,0.28591734839805943,0.12688841777000995,-0.19840054592511164,0.11652330063692647,0.3697867092933397,-0.30404053175848395,0
-0.7259036046159782,-0.47128462939799237,-0.1648452048472048,-0.42832620404314026,0.12626179587565653,0.2749313798915864,-0.106790593752043,-0.4719843538216406,0.035487843571288764,-0.2935876714478388,-0.8838260068352523,-0.9210762689270023,1
-0.7259036046159782,-0.2742204083435742,0.21431714307003463,0.06735462865598908,-0.06221472991731018,-0.018631560491498417,0.22813472624281925,0.08963041646858587,0.5681317302715508,0.3008312427079955,0.43767616331275566,0.44035907429211396,1
0.587048366607619,-0.20801914658310564,-0.0681959789075163,-0.04091421603496091,-0.3021524542229206,-0.06341233554293323,0.25452927441430523,0.08632937516593232,-0.03773911214047974,-0.0907386137523197,0.6646527444723158,-1.5172337169612524,1
-0.7259036046159782,-0.6837444927222868,-0.6116620109222262,-0.13340132353542444,-0.39518872600376065,-0.021642341760968548,-0.7496224636339885,-0.9113422790211176,1.400069498605191,-1.948053056055678,-2.2371355178375367,-1.4593142437587978,0
-0.7259036046159782,2.149053684934974,-0.08975619084790835,-0.05437530124700329,-0.3263401002982867,-0.09289063461607443,-0.08423039634877871,-0.19608121570516965,1.71220761247886,1.2150399169431165,0.19010322053117198,1.7321375677520852,0
-0.006241805389044033,-0.07715618728915606,-0.22952584066838091,0.019735632300555906,-0.10236479412800514,-0.10417554877826761,0.49439854021162416,0.1418318294696878,1.0581526911090895,0.82275823822806,0.017834848110283717,1.5626669391840728,1
-0.7259036046159782,-0.3080908213373023,-0.4696619943492992,0.01681526127150264,-0.021574198057012783,-0.009476402693835158,0.17213548323376995,-0.004348690115188214,0.25441498685645086,0.12285788524566377,-0.43400204182094876,-0.10629464709385614,0
-0.46864707775435466,1.1698908365708336,-0.20276143963892873,-0.04412140921865334,-0.17531389611021161,-0.10824017703336318,0.6984212841597114,0.18849601189859672,0.09834592991961548,0.150331476919513,0.03362611306608731,0.5513418150745819,1
1.5537092554209924,0.16609496057489134,1.9034482302621287,-0.1090279590764286,-0.260282608923531,-0.0833302641951874,-0.20826689669637014,0.3967928776015825,0.39265270556395077,-0.1772519574817595,-0.28357296444203584,-1.0379977768829487,1
-0.7259036046159782,-0.48668027166786876,0.2849454235644224,-0.1472339738114312,-0.3477695904932317,-0.11414186723548767,-3.4872531962712294,-0.9051425921674351,-0.29261609894907536,-6.234751870917741,-2.0295863202181192,-1.9004430063048572,0
-0.7259036046159782,0.007519845195164198,0.05670455922992729,0.07352782366606372,-0.14289965697972012,-0.10959186632825474,0.20771460878279155,0.038765984353504916,-0.3800505770219383,-0.13387072917810375,0.2868217233145109,-0.069482463842772,1
-0.7259036046159782,-0.4220185741343878,0.22621243241645786,0.055770924819766664,-0.11355254932829573,-0.05174574197701388,-0.6290636221746474,-0.48649002851388384,0.33133729905704234,-0.5071841704458222,0.9348855260616183,-0.9807049711128024,1
-0.7259036046159782,1.0390278772768842,0.05967838156653307,0.07785623072698196,0.8908961565091756,-0.09220081711955196,0.808992913487183,0.3175205832442487,1.7060366060896337,0.8080962371627197,0.2808895310348166,2.1580754556263004,1
-0.7259036046159782,-0.45280985867414064,-0.25554678611368165,0.862921061401025,-0.32087321480439923,-0.11365428834402243,-0.4077418436967741,-0.16381619910181405,0.10914519110076207,-0.4629488444053618,-0.7633876635335064,-0.6498419075143416,0
-0.7259036046159782,-0.5821332537411026,0.30501872433651156,-0.1356959007725377,-0.31488036866861996,-0.09159263047816169,-1.5676749282100517,-0.9077454218236652,-1.3491856036834988,-0.38433593410109734,-1.5231818577873892,-1.379377888668695,1
-0.5671184755961245,0.9235605602528111,-0.10462530253093735,-0.012401486389695397,-0.1372895072077253,-0.054040230878026764,0.2646947121056606,0.12126835354132989,0.225784315690081,-0.030915949744154004,-0.4648846471034883,0.8998914836258525,1
-0.7259036046159782,-0.36967339041680797,-0.0815781794222424,0.23120178449360898,-0.1318465021271114,0.02998660016425857,0.003156929561098729,-0.02770444589132523,-0.08136669219454704,0.4599787841140237,0.3356172791742999,0.27056256199075446,0
-0.7259036046159782,-0.1756882978163651,0.04703963663595843,0.005381487197932502,0.04541312780881841,-0.015192768792416295,0.4108455561528944,-0.34826040292642374,-0.4147804269333994,0.19623942155586732,0.8153321062632893,0.20322467993603988,1
-0.7259036046159782,0.0721815427286452,-0.10759912486754315,-0.0021932251586743857,-0.07332347225630431,-0.07110769831863799,0.15751148175497418,0.09599587712044577,0.3264220207121354,0.11154104307949271,0.9267736553914029,0.1968899212088964,1
-0.7259036046159782,-0.29269517906742587,-0.04960958930373006,0.10750321162013868,1.4129729549677685,-0.08435910713509671,0.27316595030862345,0.123279752546679,0.1406101480969928,-0.05522222064359142,1.7679890935600036,1.5960183538487778,1
-0.7259036046159782,-0.12026398564481,-0.23324311858913815,-0.06844262419498752,-0.3041785853389085,-0.050723517755088265,0.33513959727790876,0.1573668374638961,-0.8782158670534352,0.008621822729481346,-0.7029817137582102,-0.541671836055148,1
-0.7259036046159782,-0.700679699219151,-0.8562588981080532,-0.12838845451457187,-0.3988206429079004,-0.12190709425657582,-2.8178486239949048,-0.7433796656580192,2.2386088086575375,-4.6895399211580875,-2.115363146747056,-2.3916490593180715,1
-0.7259036046159782,-0.6375575659126576,-0.6369395007833755,-0.19196519256447464,-0.00674067549489916,-0.10962569533128251,-1.6864502656841645,-0.4080104573367571,-1.3491856036834988,-0.38433593410109734,4.119984597170563,-0.38884181163181397,0
-0.7259036046159782,0.10605195572237329,-0.14328499290681274,-0.050255492116731734,-0.2552027244563388,-0.05772832762116126,0.11560123361452271,-0.07978754199985894,-1.2045257329779084,-0.22219903104309793,0.8109875010828604,0.6689791968240639,1
-0.7259036046159782,-0.23573130266888317,-0.18417505003514248,-0.03054298767062222,-0.2817726237710965,-0.05941977777254896,0.13771556839709112,-0.04846906053704914,-0.6370084128338032,-0.13365720385421373,0.21688656304347118,-0.4488366548136207,0
-0.7259036046159782,-0.4312559594963136,0.007636490675931582,-0.06039856649442564,-0.15043260775630468,-0.10895573398871111,-0.8404874484321162,-0.3193082593149785,0.01704650853596792,-0.8480417624822576,-0.05972933965091913,-1.7373237984694296,0
-0.7259036046159782,-0.8192261446971995,1.0284010077158723,-0.18583762835172896,0.006763989435901623,-0.05104268704452403,-2.8190078436243216,-0.9971576276860565,0.5995249313795351,-0.38433593410109734,-1.2990722631468936,-0.25339666819308737,1
-0.7259036046159782,-0.26190389452767304,1.5339508049388586,-0.09997350514929694,-0.3971493315955222,0.17237287390807549,0.4991245894700156,-0.4611583818150264,2.1915010680234994,2.3291438818932786,-1.4749840436857573,-2.5795143064995916,0
-0.7259036046159782,-0.16183221977347637,-0.14179808173850983,0.02107196279376109,0.12406650879872448,-0.03197563135972881,0.31846466876245255,0.31547370100281835,-0.6418160932242842,0.14634567087356598,0.21605820890907002,0.34895735895091307,1
-0.7259036046159782,-0.18030699049732804,-0.011693354512006126,0.09004617229914622,-0.15396793730750444,-0.12053701963395179,0.339063127703929,0.07254545718173384,0.1986965396327944,0.18029619737207914,-0.59590075071119,-0.0686188804240758,1
2.348455495502276,-0.2403499953498461,-0.1722797606887193,-0.03903683465914097,-0.052607960004328456,0.14938312469827936,0.23580339211096643,0.13212984427909313,-0.5082425072528275,0.7230419831465287,0.13761193581790113,0.97693648080655,1
-0.7259036046159782,1.705659187562533,-0.18120122769853667,-0.08731421823317767,-0.2988462091850304,-0.08880615020702777,0.3570756351643987,0.0002183407547764316,0.7481313759387007,0.9703042370360639,-0.6235363647922169,0.4301949369553345,0
0.35523028418845265,0.2230588369734341,-0.1217247809664207,-0.047882690655625955,-0.30035826526115983,-0.10086766061264069,0.02544961474218994,0.11038319942505297,-0.13891491456849697,0.3305112271411543,0.22618928039647515,1.5173237615693764,0
-0.09322487348260731,0.3985691588500252,-0.15220645991663012,-0.036474991323386656,-0.24346903243003468,-0.07375739175144229,0.24400711809175607,0.09555808805357838,-0.5586509828682749,-0.06173479284481261,0.514735419312989,0.5969760405451735,0
0.07294556934563003,0.12144759799224972,-0.07488707916487936,0.01677614915950639,0.06962146902891936,-0.08462532668066294,0.4427686813322171,0.24540644905560335,0.600027079085486,0.4283057898952296,0.06159288332753365,1.3142958969502054,1
-0.7259036046159782,-0.4805220147599182,0.025479424695566393,-1.4642496023757918,0.10858919796108563,-0.1107964730012865,-0.5427463184022402,-0.1663245231401051,0.5062422766586682,-0.5996762303616934,1.0810374404645693,-0.5089711872837435,1
-0.7259036046159782,-0.12488267832577296,-0.8175992077321778,-0.074328997050423,-0.3316652477127352,0.5324399571781783,-0.22734943521138418,-0.1442702484495429,-1.3491856036834988,-0.38433593410109734,-0.341736400262535,0.8283950998690371,0
-0.2913985411242945,0.49864083360422196,0.01581450210159754,-0.07715158779948564,-0.3338048362739213,0.06413183082901122,0.1763265080478151,0.10689285109429024,0.9883342118449331,-0.38433593410109734,0.42902133021999134,0.5498380195723439,1
1.6406923235145559,1.1621930154358957,-0.1217247809664207,0.016098205884904748,-0.004548992321799562,-0.1004175877897497,0.5157995179854717,0.1632116919567665,-0.16514176347859832,0.9428661973286424,0.737034686311636,1.64268130996763,1
-0.7259036046159782,-0.22341478885298202,0.467835497265679,-0.03069943611860722,-0.16922810383847056,0.10817866359736561,0.26977744432694933,0.2118872733910245,0.1433728215503839,0.7210134213944653,0.39040442191624997,-0.10711281098083761,1
1.0453506640628556,-0.061760545019279633,0.06265220390313889,-0.04526869783720999,-0.3141942709261325,0.0657563583874527,0.22109024664266838,0.09961636220134426,0.8587071997270515,-0.38433593410109734,1.4902602343593927,0.1723212951784799,0
-0.7259036046159782,-0.4343350879502889,-0.24142113001480411,0.2309671118216315,-0.23862595902755052,-0.12190709425657582,0.2355358531375711,0.02882736537777382,0.24853100402021125,-0.09703761080707528,-0.490274028057897,-1.3808744042705143,1
-0.7259036046159782,-0.4404933448582395,-0.2020179840547773,0.03256440503532556,0.30690119594811904,0.23760695835533413,0.30018466691395773,0.36937887725690277,-0.8799379366154706,-0.0629447340926354,0.15282294958294051,-0.21356231032179385,0
-0.7259036046159782,0.2738644564640263,-0.07191325682827356,-0.011260716456471462,-0.06843193726819435,-0.07555179973813185,0.36750855832670504,0.13446068706268724,1.0061655500742681,0.6264929491942579,0.2640912105371904,1.0081080026549538,1
-0.7259036046159782,-0.700679699219151,0.42620198455319785,-0.15262492658158083,-0.273336330836912,-0.11660697197785792,-1.9632362448925929,-0.9776944397001367,-1.2624327347930926,-2.1934647215506122,-0.991050431354897,-0.38109529279831234,1
-0.7259036046159782,-0.4404933448582395,-0.2986672099944658,0.01277367636522357,-0.38191568288017985,-0.12190709425657582,-4.24761228076937,-1.361893053247685,-0.21027614542996034,-0.38433593410109734,-2.231917678287509,-3.36672608516162,0
-0.7259036046159782,-0.41893944568041247,-0.06893943449166774,-0.038560970629853274,-0.2835648196648287,0.08135520584879383,-0.526338911026031,-0.9124190100702457,-0.18720662735860744,-0.558323485517482,-0.6283931567605837,-0.6103097511953149,0
-0.40053769424713054,0.7449711099222446,-0.0756305347490308,-0.028026775132196872,-0.1947343145773857,-0.10069410311884612,0.5767923046409371,0.13134895278814288,-0.45546601556934674,0.04299941411079619,0.7765036073840944,-0.09012923145084621,1
-0.7259036046159782,-0.23727086689587082,-0.010206443343703206,0.06092720491793881,0.12862032341481774,-0.0987231959859248,0.5717987788286693,0.1641463954080555,0.9507340187697668,0.18581226823923802,-0.5807189166473624,0.09265174131900057,1
0.4167749078395588,0.6110290221743198,-0.05704414514524455,-0.06279744269686226,-0.24355658181101503,-0.06391462269658446,0.311776836456903,0.15321391453475125,-0.3553306735209085,0.19097246356658015,-0.12217353145419602,0.7707298927055118,1
-0.7259036046159782,-0.4451120375392025,-0.10536875811508879,-0.025595305503096716,-0.3729158431353458,-0.0101184183382532,0.10017469546920764,0.0009045787316721538,0.5880081113159202,0.4967763149310706,0.03061760607447882,-1.411746948335957,0
0.061867578118180076,0.1506993183050149,-0.06001796748185036,0.00749354124572996,-0.05849366280723017,-0.07042891201875502,0.5907029401939381,0.1987185795848023,-0.017611693121079134,0.48303951909414616,0.15890837303566516,0.19235161842715515,0
0.3683598039006885,0.29849748409582855,-0.0191279103535206,-0.03951921737376138,-0.2568040863615287,-0.08405464610784691,0.3932789202301947,0.17155303288282653,-0.07465751664346912,0.5814746934074453,-0.8644586648976027,0.6842208614388097,0
-0.7259036046159782,-1.4504474777621323,3.484778257752262,-0.14737738488875077,-0.17930574744915756,-0.11840579244320329,-2.136316652638585,-0.7320567390392397,2.2386088086575375,-0.38433593410109734,-0.7033264785058614,-0.8795767908229051,1
-0.7259036046159782,-0.32348646360717875,-0.29718029882616287,0.024142263585466617,-0.34415770073751045,-0.09937403658765442,0.23517921476004403,-0.07717273867410111,-0.6183877957116973,0.1626092186307431,-0.8899547577231096,0.3997781605195616,0
-0.7259036046159782,-0.37429208309777096,-0.31130595492504043,0.11395671009951978,-0.2986161235873229,-0.0728690127154091,0.3216748154285296,-0.19550146293158535,0.07925879189007298,0.9296989091180863,-0.12126984494999969,-0.04874308849964581,1
-0.7259036046159782,1.2699625113250304,0.05447419247747293,-0.06121992084634688,-0.20482584595890183,-0.10155600728294456,0.646880506850288,0.1515456463495393,1.952984495491067,1.4062518444866294,-0.31621563732600344,1.302183930907023,1
-0.7259036046159782,0.5309716823709624,0.03365743612123233,0.1506569085226668,1.0813234317629685,-0.11869260355582989,1.1201987986152162,0.37019529931069123,1.2426369004019453,0.4910467187400218,0.2899996796131565,1.2312934733977117,1
-0.7259036046159782,-0.37275251887078326,-0.09719074668942285,0.11566460565668933,-0.13292002863235522,-0.10173765432094142,-0.6644644062422201,-0.24087599123150058,1.6272127628505009,-0.6485023473070338,-1.064328338831426,0.3387273498970584,0
-0.7259036046159782,6.598394300929258,-0.12246823655057214,-0.013418401301597865,-0.3038075743602779,-0.10610747901639607,-0.08093107894197721,-0.006584880567896638,-0.17795011777476746,-0.2080351916759041,0.3305257771628523,0.9231732196208318,1
-0.7259036046159782,-0.1926235043132292,-0.11726404746151199,-0.03735501384330226,-0.2955648365440445,-0.06958392235617046,0.14181743138748598,0.11181483382512852,-0.8155011848477697,-0.012623950556331014,-0.3508223812332047,0.27944172584447363,1
-0.7259036046159782,-0.08331444419710664,0.25966793370327307,-0.028509157846817276,-0.3231141877329447,-0.12190709425657582,-0.023059268211864475,0.09271848736461662,-1.3491856036834988,-0.38433593410109734,-0.11412028976974883,-0.37881539051284346,0
0.15172272864879507,2.1198019646222086,-0.03474047762070106,-0.058827563329242986,-0.1179040538883398,0.0005222739401940718,0.5433532768693004,0.31417221518456784,-0.06633383360683795,0.4903349320728344,0.5239111305607186,0.24821094991250958,1
1.7687051407088563,0.12606629067321262,-0.2443949523514099,0.009983679042824467,-0.25175343355875535,-0.06701291812606115,0.0759202629092545,0.08126541807985684,-0.1786676766572358,0.6435393163763697,-0.3269359727145471,0.4324398102628329,0
0.023299613963487006,2.7402463480982284,-0.10908603603584605,-0.09322666582994399,-0.13032045817171306,0.985899357437489,0.12799596657520942,0.41878801159339457,-0.4669828356329615,0.406028016690258,-1.162109948925582,0.5051975624273117,1
1.9631863155653482,-0.24342912380382137,-0.16558866043135623,-0.07910719339929809,-0.33251691207356193,-0.08055996301245806,0.5152644935411255,0.3664446183212107,-0.12015074979195349,0.6962801425523127,-1.3045888657426619,-0.1217017304799538,0
1.8499440439283166,-0.09101226533204482,-0.06745252332336485,0.017245494503461373,-0.1884578430301456,-0.02860082060115569,0.11283693173499333,0.09986482767573757,0.03315570544737911,0.8729723480713042,0.05040437656288038,0.976532177249543,1
-0.4378747823407012,-0.1141057287368595,0.037374714041989575,0.005577047757913754,-0.07160903331798758,-0.03509598918248448,0.4395585346661398,0.1520070703988661,-0.26735795453030614,0.03196727237647853,-0.565236551071054,-0.6477806886555654,1
-0.24790702759238734,0.20150493779560702,-0.14105462615435838,-0.05301289601246729,0.28291943653033286,0.13345848922951878,1.0691931349208796,1.0413715476141643,0.5367745506194667,1.0662839412997358,-0.024387295309847932,0.5929749706318976,1
-0.7259036046159782,-0.34504036278500577,-0.0964472911052714,-0.04040575857900968,-0.3057918146445971,-0.06230186174789175,-0.08057439954590939,-0.1902245295230424,0.35020916942184466,-0.12273182478184101,-0.24464933822722326,-0.01762051620721581,1
0.34620373938629034,1.1221643455342167,-0.07340016799657646,-0.05552258986555993,-0.27915286780868576,-0.10172956477673911,0.0347233628604498,0.09820839117978238,-0.493424880451915,-0.025328675298988607,0.45074403262212465,1.4773343540554407,1
-0.0571187353037075,0.18456973129874304,-0.0904996464320598,-0.07694950855417168,-0.3452177945102878,0.0880952669955192,-0.058192531140190136,0.11344760220989435,2.0521511330481736,-0.38433593410109734,0.36214277060922395,0.9469295068204244,1
-0.7259036046159782,-1.5705334874671684,24.31491681450758,-0.23592068776292585,0.3459684235686698,-0.10796733876981326,-2.4176505179654373,-0.6565350665129402,1.929878991841759,-0.38433593410109734,0.9625288610096325,1.0081171473173163,1
-0.7259036046159782,-0.2326521742149079,-0.09867765785772574,-0.0724190222479395,-0.32760447899360734,-0.09572197508687558,-0.20630513772531184,-0.06945847727865267,-0.4816210368353129,-0.17992103114789557,0.24343493671267885,-0.830314757062827,0
-0.7259036046159782,7.89008868737189,0.032170524952929436,0.035393514469720916,0.011330526924615569,-0.11629736305884306,0.6218235287067414,0.18504115863560444,0.6468119541003573,0.6270979376119463,0.3553079054587087,2.707363496733694,1
-0.7259036046159782,-0.5621189187902632,0.08346896025937944,-0.19158710881517757,0.20775073022109247,-0.07262044308446604,-1.3394869135256617,-0.9513098436475577,1.0768450999973864,-1.262245303274915,3.4497551126695933,-0.6871125706746813,1
-0.7259036046159782,-0.6806653642683116,-0.07860435708563661,-0.18432529335454068,-0.2482510214827122,0.2073858920418009,-0.23804993301538202,-0.3309151464759216,-0.0554268668374328,0.38819868773299543,0.5123148843791322,-0.42944057251684364,1
2.274191813748938,-0.04328577429542792,0.5808407460566994,-0.0456076694745108,-0.31604857045560375,-0.05556400684049429,0.4045144157273164,0.06143550096957729,-0.06769719548352768,0.3475577010859282,0.25774869084045543,0.12221489353292589,1
-0.7259036046159782,-0.6976005707651757,-0.3484787341326129,-0.17227224417436326,-0.3510307767223722,-0.07899353308965118,-0.6832794325350612,-0.5734884632826799,0.7936963649754317,-1.4056275582670636,-1.1305633922154688,-0.7276289381387302,0
-0.7259036046159782,3.7101718111004427,0.05967838156653307,0.29201459996244344,0.9634067926258675,-0.02483182841599831,0.3251524743167799,0.254221045720247,0.12561309569751922,0.07403176118281243,-0.1328301071467584,3.0088288017247007,1
-0.7259036046159782,-0.37429208309777096,0.021762146774809144,0.4741401494729771,-0.06407981385597707,-0.12014283820736753,-0.7149350454922107,-0.1269959821345817,0.7469474037826281,-1.1073682683466872,0.4276952389649195,0.016533455418965778,0
-0.7259036046159782,-0.5421045838394238,-0.05853105631354746,-0.2279157421743602,-0.35606342456721085,0.5155401639264872,-0.033848927839512634,0.007423839512181491,-0.7479071381192646,0.0817186728428532,-1.1908483745524083,-0.6619164558256058,1
-0.7259036046159782,0.28310184182595205,0.021018691190657683,0.09890506566629663,0.3912169833155906,-0.08242276441831244,0.8509923323683589,0.26143838799859814,0.11746894589328156,-0.029919498232667225,0.34332266129430067,0.5622892058178767,1
1.672695527813131,0.07064197850165753,-0.14477190407511564,0.01448157192239309,-0.2144684728948631,-0.03612998001415888,0.12870935033515252,0.09294328946049625,0.3529000511090443,1.0604831700007238,-0.16117274129048087,1.1526987625122487,1
-0.7259036046159782,-0.3142490782452529,-0.09273001318451414,-0.014930736298786156,-0.24738631208210402,-0.03406346917702868,0.11658210284541667,0.06188510516133656,-0.5664723746871785,0.028764392518128172,-0.033650166087863795,-0.6088798876924406,1
0.7585527588784504,-0.2187960961720191,-0.057787600729396,-0.0633906430621387,-0.2319728704290515,-0.025064954371646096,0.6002442986221859,0.22763523996016632,0.24451260252250115,0.05858677698978925,-0.7372232628135783,0.2123367121288671,0
0.5755600368594125,-0.1187244214178224,-0.03771429995730686,0.04090180357585933,-0.12434396611468866,-0.050010167039068236,0.30731835292312915,0.13437785340620023,-0.25228921799847387,0.3396216765480158,-0.4626319763266027,-0.137889454664992,1
1.825326194467874,0.2153610158384959,-0.11949441421396635,0.010322650680125313,-0.2117606761100402,-0.01291813604535449,0.09642953327585839,0.10220750214858845,0.1458124499948874,0.8020464597484978,0.06430060000665043,1.5900117892251773,1
0.6604916174979389,0.5617629669107153,-0.038457755541458305,0.0680782027279197,1.0116725297404,-0.023550738779599456,0.9404305853148968,0.4710485830407806,1.4265472061006024,0.38189969067823976,0.6736749657470043,1.5753185219404526,1
0.06802204048329077,0.9235605602528111,-0.05407032280863875,-0.03816333082455808,-0.02876736258741405,0.07628526787328652,0.1890779239713993,0.3498565899831453,1.102677076254465,-0.38433593410109734,0.023670896185985318,1.9658920856169155,1
0.1820847019535917,0.9050857895289595,-0.07340016799657646,-0.04448645559728501,-0.2775130460610819,-0.09044759226698314,-0.06461283338941848,0.10593447243279835,-0.7455391579291754,0.15378350524328896,0.11986623474759749,0.8602387518754537,1
2.3131699112756423,-0.42047900990740017,-0.0681959789075163,0.505234278509995,-0.28684317995185366,-0.08717426851749328,0.010825604346320027,0.0029514609731024883,0.5943585074257638,1.3877463164161612,0.2984053961289086,0.7439349387170934,1
1.8487131514552941,0.31389312636570493,-0.024332099442580756,-0.059655436366496915,-0.35903002442081017,-0.08345749066309613,-0.0804852252383554,0.0247099327837238,-0.3654123758195867,0.38243350398796483,0.533569935161844,1.580231922696903,1
1.5122692088292475,-0.007875797074712164,0.15558415192207012,-0.04197676174419236,-0.300269441772764,-0.12190709425657582,-0.06282942749200525,0.05538950775934088,-1.3491856036834988,-0.38433593410109734,0.0367017355271497,-0.665504377589789,1
